ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
10 10.859156426424564 10.701999169596785 10.653825611689857 10.630197618032813 10.566248821636233 10.534100218922617 10.517122119205247 10.472752219227676 10.476715402354618 10.45152118414138 10.469108010086943 10.412339243491974 10.401090439186207 10.396311212472607 10.391239010849409 10.345234829345868 10.370500264563997 10.34866232412835 10.352634693981374 10.363976798462396 10.314931401012501 10.31182855102515 10.316339726151877 10.291750796660427 10.28867560325877 10.289142683942543 10.268520641577613 10.272121308568844 10.25901392723671 10.2255968115372 10.23838974102882 10.229083990039074 10.210349967361342 10.220218475448933 10.196835634103792 10.179462555737668 10.15727853632268 10.168163302443368 10.174943322584074 10.12252977216346 10.157054894118279 10.138050844305663 10.124167026677311 10.11617857064724 10.113813057607436 10.088180744216743 10.117577984860253 10.078999027809939 10.062136620529747 10.06281989464679 10.045331489397425 10.044432233690245 10.069001225984632 10.019011969983225 10.055814381036058 10.00896945486469 10.00961652147266 10.004772399334103 10.014450384991505 9.984265616503295 9.982925356728938 10.013620763543218 10.00799062393487 9.971137307687782 9.97018247411214 9.98494717265423 9.979154964032226 9.979325185610813 9.957964076862964 9.943387843280918 9.941950204505053 9.931408118732657 9.946709420324952 9.930962165522562 9.931088999261892 9.942761632739607 9.917513245468752 9.908562159427532 9.912367757303766 9.887615971555604 9.91267797761031 9.875254796114191 9.865801655869033 9.881302789499252 9.864791383922954 9.859313341019764 9.838467510444776 9.842266646506978 9.857757580792704 9.843195307989184 9.828972592645185 9.828759385489084 9.808700756176725 9.812688448188483 9.808068378770544 9.768178668137402 9.764967217666 9.74865653725861 9.719039863222259 9.67936426881537
11 11.94507206906702 11.772199086556464 11.719208172858844 11.693217379836096 11.622873703799854 11.58751024081488 11.568834331125771 11.520027441150443 11.52438694259008 11.496673302555518 11.516018811095638 11.45357316784117 11.441199483104828 11.435942333719868 11.43036291193435 11.379758312280456 11.407550291020398 11.383528556541185 11.38789816337951 11.400374478308635 11.346424541113752 11.343011406127664 11.347973698767065 11.32092587632647 11.317543163584647 11.318056952336798 11.295372705735375 11.299333439425729 11.284915319960382 11.24815649269092 11.262228715131702 11.25199238904298 11.231384964097476 11.242240322993824 11.21651919751417 11.197408811311435 11.173006389954947 11.184979632687705 11.192437654842482 11.134782749379807 11.172760383530107 11.15185592873623 11.136583729345041 11.127796427711964 11.12519436336818 11.096998818638417 11.129335783346278 11.086898930590932 11.068350282582722 11.069101884111468 11.049864638337167 11.04887545705927 11.075901348583095 11.020913166981547 11.061395819139664 11.009866400351159 11.010578173619926 11.005249639267513 11.015895423490656 10.982692178153625 10.981217892401832 11.01498283989754 11.008789686328356 10.96825103845656 10.967200721523353 10.983441889919654 10.97707046043545 10.977257704171896 10.95376048454926 10.93772662760901 10.93614522495556 10.924548930605923 10.941380362357448 10.924058382074818 10.92419789918808 10.937037796013568 10.909264570015628 10.899418375370285 10.903604533034144 10.876377568711163 10.90394577537134 10.86278027572561 10.852381821455936 10.869433068449178 10.85127052231525 10.84524467512174 10.822314261489254 10.826493311157675 10.843533338871973 10.827514838788103 10.811869851909703 10.811635324037994 10.789570831794396 10.793957293007331 10.788875216647599 10.744996534951142 10.7414639394326 10.72352219098447 10.690943849544485 10.647300695696908
12 13.030987711709477 12.842399003516142 12.784590734027828 12.756237141639376 12.679498585963477 12.64092026270714 12.620546543046297 12.56730266307321 12.572058482825542 12.541825420969657 12.562929612104332 12.494807092190369 12.48130852702345 12.47557345496713 12.46948681301929 12.414281795215043 12.444600317476796 12.41839478895402 12.42316163277765 12.436772158154874 12.377917681215001 12.37419426123018 12.379607671382253 12.350100955992513 12.346410723910525 12.346971220731053 12.322224769893136 12.326545570282612 12.310816712684053 12.27071617384464 12.286067689234585 12.274900788046887 12.25241996083361 12.264262170538718 12.23620276092455 12.2153550668852 12.188734243587216 12.201795962932042 12.20993198710089 12.147035726596153 12.188465872941935 12.165661013166797 12.149000432012773 12.139414284776688 12.136575669128923 12.10581689306009 12.141093581832303 12.094798833371927 12.074563944635697 12.075383873576147 12.05439778727691 12.053318680428292 12.082801471181558 12.022814363979869 12.06697725724327 12.010763345837628 12.011539825767192 12.005726879200923 12.017340461989805 11.981118739803955 11.979510428074725 12.016344916251862 12.009588748721843 11.965364769225337 11.964218968934567 11.981936607185077 11.974985956838673 11.975190222732977 11.949556892235558 11.932065411937101 11.930340245406065 11.917689742479189 11.936051304389942 11.917154598627075 11.91730679911427 11.931313959287529 11.901015894562503 11.890274591313037 11.894841308764521 11.865139165866724 11.895213573132372 11.850305755337029 11.83896198704284 11.857563347399102 11.837749660707544 11.831176009223718 11.806161012533732 11.810719975808373 11.829309096951244 11.811834369587022 11.794767111174222 11.794511262586902 11.77044090741207 11.77522613782618 11.769682054524653 11.721814401764883 11.7179606611992 11.69838784471033 11.66284783586671 11.615237122578444
13 14.116903354351933 13.912598920475821 13.849973295196815 13.819256903442659 13.7361234681271 13.694330284599403 13.67225875496682 13.614577884995978 13.619730023061003 13.586977539383794 13.609840413113027 13.536041016539565 13.52141757094207 13.51520457621439 13.508610714104233 13.44880527814963 13.481650343933197 13.453261021366854 13.458425102175786 13.473169838001114 13.409410821316252 13.405377116332694 13.41124164399744 13.379276035658556 13.375278284236401 13.375885489125308 13.349076834050898 13.353757701139497 13.336718105407723 13.29327585499836 13.309906663337467 13.297809187050795 13.273454957569744 13.286284018083611 13.255886324334929 13.233301322458967 13.204462097219483 13.21861229317638 13.227426319359296 13.1592887038125 13.204171362353762 13.179466097597363 13.161417134680503 13.15103214184141 13.147956974889667 13.114634967481766 13.152851380318328 13.10269873615292 13.080777606688672 13.081665863040826 13.058930936216653 13.057761903797317 13.089701593780022 13.024715560978192 13.072558695346876 13.011660291324098 13.012501477914459 13.006204119134333 13.018785500488956 12.979545301454284 12.977802963747619 13.017706992606184 13.010387811115331 12.962478499994116 12.961237216345781 12.9804313244505 12.972901453241894 12.973122741294057 12.945353299921853 12.926404196265194 12.92453526585657 12.910830554352454 12.930722246422437 12.910250815179332 12.910415699040458 12.92559012256149 12.892767219109379 12.881130807255792 12.886078084494898 12.853900763022285 12.886481370893403 12.837831234948448 12.825542152629742 12.845693626349028 12.82422879909984 12.817107343325693 12.79000776357821 12.79494664045907 12.815084855030515 12.796153900385939 12.77766437043874 12.77738720113581 12.751310983029741 12.756494982645028 12.750488892401707 12.698632268578622 12.6944573829658 12.67325349843619 12.634751822188937 12.583173549459982
14 15.20281899699439 14.9827988374355 14.9153558563658 14.88227666524594 14.792748350290724 14.747740306491663 14.723970966887347 14.661853106918745 14.667401563296465 14.632129657797933 14.656751214121721 14.577274940888763 14.561526614860691 14.554835697461652 14.547734615189173 14.483328761084216 14.518700370389595 14.48812725377969 14.493688571573923 14.509567517847353 14.4409039614175 14.436559971435209 14.442875616612628 14.408451115324599 14.40414584456228 14.40479975751956 14.37592889820866 14.380969831996381 14.362619498131394 14.31583553615208 14.333745637440348 14.320717586054702 14.29448995430588 14.308305865628505 14.275569887745307 14.251247578032734 14.220189950851752 14.235428623420717 14.244920651617704 14.171541681028845 14.21987685176559 14.19327118202793 14.173833837348235 14.162649998906135 14.159338280650411 14.12345304190344 14.164609178804353 14.110598638933913 14.086991268741647 14.087947852505504 14.063464085156395 14.062205127166342 14.096601716378485 14.026616757976514 14.07814013345048 14.012557236810567 14.013463130061725 14.006681359067743 14.020230538988107 13.977971863104614 13.976095499420513 14.019069068960505 14.011186873508818 13.959592230762894 13.958255463756997 13.978926041715923 13.970816949645117 13.971055259855138 13.94114970760815 13.920742980593285 13.918730286307076 13.903971366225718 13.925393188454933 13.903347031731586 13.903524598966648 13.91986628583545 13.884518543656254 13.871987023198544 13.877314860225274 13.842662360177846 13.877749168654434 13.825356714559867 13.812122318216646 13.833823905298953 13.810707937492136 13.80303867742767 13.773854514622688 13.779173305109769 13.800860613109785 13.780473431184857 13.76056162970326 13.760263139684719 13.732181058647415 13.737763827463876 13.731295730278761 13.675450135392364 13.670954104732399 13.648119152162053 13.606655808511162 13.551109976341518
15 16.288734639636846 16.052998754395176 15.980738417534786 15.945296427049222 15.849373232454347 15.801150328383924 15.77568317880787 15.709128328841512 15.715073103531926 15.677281776212071 15.703662015130414 15.618508865237962 15.601635658779312 15.594466818708913 15.586858516274114 15.517852244018803 15.555750396845996 15.522993486192526 15.52895204097206 15.545965197693594 15.472397101518752 15.467742826537723 15.474509589227816 15.43762619499064 15.433013404888156 15.433714025913815 15.402780962366421 15.408181962853265 15.388520890855066 15.3383952173058 15.357584611543231 15.34362598505861 15.315524951042013 15.330327713173398 15.295253451155688 15.2691938336065 15.23591780448402 15.252244953665052 15.262414983876111 15.18379465824519 15.235582341177418 15.207076266458497 15.186250540015966 15.174267855970859 15.170719586411154 15.132271116325114 15.176366977290378 15.118498541714908 15.093204930794622 15.094229841970185 15.067997234096138 15.066648350535367 15.103501838976948 15.028517954974836 15.083721571554086 15.013454182297036 15.014424782208991 15.007158599001153 15.021675577487258 14.976398424754944 14.974388035093407 15.020431145314827 15.011985935902304 14.956705961531672 14.95527371116821 14.977420758981346 14.968732446048339 14.96898777841622 14.936946115294447 14.915081764921377 14.91292530675758 14.897112178098984 14.920064130487427 14.896443248283843 14.896633498892838 14.914142449109411 14.87626986820313 14.862843239141299 14.86855163595565 14.831423957333405 14.869016966415465 14.812882194171287 14.798702483803549 14.82195418424888 14.797187075884432 14.788970011529646 14.757701265667166 14.763399969760467 14.786636371189054 14.764792961983776 14.743458888967778 14.743139078233627 14.713051134265086 14.719032672282726 14.712102568155816 14.652268002206103 14.647450826499 14.622984805887913 14.578559794833389 14.519046403223056
16 17.3746502822793 17.123198671354857 17.046120978703772 17.008316188852504 16.905998114617972 16.854560350276188 16.827395390728395 16.75640355076428 16.762744643767387 16.72243389462621 16.75057281613911 16.65974278958716 16.64174470269793 16.634097939956174 16.625982417359054 16.55237572695339 16.592800423302396 16.55785971860536 16.564215510370197 16.582362877539833 16.503890241620002 16.498925681640237 16.506143561843004 16.466801274656685 16.461880965214032 16.462628294308068 16.429633026524183 16.43539409371015 16.414422283578737 16.36095489845952 16.38142358564611 16.36653438406252 16.336559947778145 16.35234956071829 16.314937014566066 16.28714008918027 16.25164565811629 16.26906128390939 16.279909316134518 16.196047635461536 16.251287830589245 16.220881350889062 16.198667242683698 16.18588571303558 16.1821008921719 16.14108919074679 16.188124775776405 16.1263984444959 16.0994185928476 16.10051183143486 16.07253038303588 16.07109157390439 16.110401961575413 16.03041915197316 16.089303009657694 16.014351127783506 16.015386434356255 16.00763583893456 16.023120615986407 15.974824986405272 15.9726805707663 16.02179322166915 16.012784998295793 15.95381969230045 15.952291958579425 15.975915476246769 15.966647942451562 15.966920296977301 15.932742522980742 15.90942054924947 15.907120327208085 15.89025298997225 15.914735072519923 15.8895394648361 15.889742398819026 15.908418612383374 15.868021192750005 15.853699455084051 15.859788411686027 15.820185554488965 15.860284764176496 15.800407673782706 15.785282649390453 15.810084463198804 15.783666214276726 15.774901345631623 15.741548016711642 15.747626634411164 15.772412129268325 15.749112492782695 15.726356148232297 15.726015016782535 15.69392120988276 15.700301517101574 15.69290940603287 15.629085869019843 15.6239475482656 15.597850459613774 15.550463781155614 15.486982830104592
17 18.46056592492176 18.193398588314533 18.111503539872757 18.071335950655783 17.962622996781594 17.90797037216845 17.87910760264892 17.803678772687046 17.81041618400285 17.767586013040347 17.797483617147805 17.700976713936356 17.681853746616554 17.673729061203435 17.665106318443996 17.586899209887978 17.629850449758795 17.592725951018195 17.599478979768335 17.61876055738607 17.535383381721253 17.530108536742752 17.537777534458193 17.49597635432273 17.49074852553991 17.491542562702325 17.456485090681944 17.462606224567033 17.44032367630241 17.38351457961324 17.405262559748994 17.389442783066425 17.357594944514283 17.374371408263183 17.334620577976445 17.305086344754034 17.267373511748556 17.285877614153726 17.297403648392926 17.208300612677885 17.266993320001074 17.234686435319627 17.21108394535143 17.197503570100306 17.193482197932642 17.149907265168462 17.19988257426243 17.134298347276896 17.10563225490057 17.10679382089954 17.07706353197562 17.075534797273416 17.117302084173875 17.03232034897148 17.0948844477613 17.015248073269973 17.016348086503523 17.00811307886797 17.02456565448556 16.973251548055604 16.970973106439192 17.02315529802347 17.01358406068928 16.950933423069227 16.94931020599064 16.974410193512192 16.964563438854785 16.964852815538382 16.928538930667038 16.90375933357756 16.901315347658592 16.883393801845518 16.909406014552417 16.882635681388354 16.882851298745216 16.902694775657334 16.85977251729688 16.844555671026804 16.851025187416404 16.808947151644524 16.851552561937527 16.787933153394125 16.771862814977357 16.79821474214873 16.770145352669022 16.7608326797336 16.72539476775612 16.73185329906186 16.758187887347596 16.733432023581614 16.709253407496817 16.708890955331444 16.674791285500433 16.68157036192042 16.673716243909926 16.605903735833582 16.6004442700322 16.572716113339634 16.52236776747784 16.45491925698613
18 19.546481567564214 19.263598505274214 19.17688610104174 19.134355712459065 19.01924787894522 18.96138039406071 18.930819814569446 18.850953994609814 18.858087724238313 18.812738131454484 18.844394418156497 18.742210638285552 18.721962790535173 18.713360182450696 18.704230219528938 18.621422692822563 18.666900476215194 18.62759218343103 18.634742449166474 18.65515823723231 18.5668765218225 18.56129139184527 18.56941150707338 18.525151433988768 18.51961608586579 18.520456831096578 18.483337154839706 18.489818355423917 18.466225069026077 18.40607426076696 18.429101533851878 18.41235118207033 18.378629941250416 18.39639325580808 18.354304141386827 18.323032600327803 18.283101365380823 18.30269394439806 18.314897980651335 18.22055358989423 18.282698809412903 18.248491519750196 18.223500648019158 18.20912142716503 18.204863503693385 18.158725339590138 18.211640372748455 18.14219825005789 18.111845916953545 18.113075810364222 18.081596680915364 18.07997802064244 18.12420220677234 18.034221545969803 18.100465885864903 18.016145018756443 18.017309738650788 18.00859031880138 18.02601069298471 17.97167810970593 17.969265642112088 18.024517374377794 18.014383123082766 17.948047153838004 17.94632845340185 17.972904910777615 17.96247893525801 17.962785334099465 17.924335338353334 17.898098117905654 17.895510368109097 17.876534613718782 17.904076956584912 17.87573189794061 17.875960198671404 17.896970938931293 17.851523841843754 17.835411886969556 17.84226196314678 17.797708748800087 17.842820359698557 17.775458633005545 17.758442980564258 17.786345021098654 17.756624491061316 17.746764013835577 17.7092415188006 17.71607996371256 17.743963645426867 17.71775155438053 17.692150666761332 17.691766893880352 17.655661361118103 17.66283920673927 17.65452308178698 17.582721602647325 17.5769409917988 17.547581767065495 17.494271753800067 17.422855683867667
19 20.63239721020667 20.33379842223389 20.24226866221073 20.197375474262348 20.07587276110884 20.014790415952973 19.98253202648997 19.89822921653258 19.905759264473776 19.85789024986862 19.89130521916519 19.78344456263475 19.762071834453796 19.752991303697957 19.743354120613876 19.65594617575715 19.703950502671596 19.662458415843865 19.67000591856461 19.691555917078553 19.59836966192375 19.592474246947784 19.60104547968857 19.55432651365481 19.548483646191663 19.549371099490834 19.510189218997464 19.517030486280802 19.49212646174975 19.42863394192068 19.452940507954757 19.435259581074238 19.39966493798655 19.41841510335297 19.373987704797205 19.340978855901568 19.298829219013093 19.3195102746424 19.332392312909743 19.232806567110575 19.29840429882473 19.26229660418076 19.23591735068689 19.220739284229754 19.21624480945413 19.16754341401181 19.22339817123448 19.150098152838883 19.11805957900652 19.1193577998289 19.086129829855107 19.084421244011462 19.1311023293708 19.036122742968125 19.10604732396851 19.01704196424291 19.018271390798056 19.009067558734795 19.027455731483858 18.97010467135626 18.96755817778498 19.025879450732116 19.015182185476252 18.945160884606786 18.943346700813066 18.971399628043038 18.96039443166123 18.960717852660547 18.920131746039633 18.892436902233744 18.8897053885596 18.869675425592046 18.89874789861741 18.868828114492867 18.869069098597592 18.891247102205256 18.84327516639063 18.826268102912312 18.833498738877157 18.786470345955646 18.83408815745959 18.762984112616962 18.745023146151162 18.77447530004858 18.743103629453614 18.732695347937554 18.693088269845074 18.700306628363258 18.729739403506137 18.70207108517945 18.67504792602585 18.67464283242926 18.636531436735776 18.644108051558117 18.635329919664034 18.559539469461065 18.5534377135654 18.52244742079136 18.466175740122292 18.390792110749203
20 21.718312852849127 21.40399833919357 21.307651223379715 21.260395236065627 21.132497643272465 21.068200437845235 21.034244238410494 20.94550443845535 20.953430804709235 20.90304236828276 20.938216020173886 20.82467848698395 20.802180878372415 20.792622424945215 20.782478021698818 20.690469658691736 20.741000529127994 20.6973246482567 20.705269387962748 20.72795359692479 20.629862802025002 20.6236571020503 20.632679452303755 20.583501593320854 20.57735120651754 20.578285367885087 20.537041283155226 20.544242617137687 20.51802785447342 20.4511936230744 20.47677948205764 20.458167980078148 20.420699934722684 20.440436950897865 20.393671268207584 20.358925111475337 20.31455707264536 20.336326604886736 20.349886645168148 20.24505954432692 20.314109788236557 20.276101688611327 20.248334053354622 20.23235714129448 20.22762611521487 20.176361488433486 20.235155969720505 20.157998055619878 20.124273241059495 20.12563978929358 20.09066297879485 20.08886446738049 20.138002451969264 20.03802393996645 20.111628762072115 20.01793890972938 20.01923304294532 20.009544798668205 20.02890076998301 19.96853123300659 19.965850713457876 20.027241527086435 20.01598124786974 19.942274615375563 19.94036494822428 19.96989434530846 19.958309928064452 19.958650371221626 19.91592815372593 19.886775686561837 19.883900409010106 19.862816237465314 19.893418840649904 19.861924331045124 19.862177998523784 19.885523265479215 19.835026490937505 19.817124318855065 19.824735514607532 19.77523194311121 19.82535595522062 19.750509592228383 19.731603311738066 19.762605578998503 19.72958276784591 19.718626682039528 19.67693502088955 19.684533293013956 19.715515161585408 19.686390615978368 19.65794518529037 19.657518770978168 19.61740151235345 19.625376896376967 19.61613675754109 19.536357336274804 19.529934435332 19.49731307451722 19.438079726444517 19.35872853763074
21 22.804228495491582 22.474198256153247 22.3730337845487 22.32341499786891 22.189122525436087 22.121610459737497 22.085956450331018 21.99277966037812 22.001102344944698 21.9481944866969 21.98512682118258 21.865912411333145 21.842289922291037 21.832253546192476 21.82160192278376 21.724993141626324 21.778050555584393 21.732190880669535 21.740532857360886 21.76435127677103 21.661355942126253 21.654839957152813 21.664313424918944 21.612676672986897 21.60621876684342 21.60719963627934 21.563893347312987 21.571454747994572 21.54392924719709 21.473753304228122 21.500618456160524 21.481076379082054 21.441734931458818 21.462458798442757 21.413354831617962 21.3768713670491 21.330284926277628 21.353142935131075 21.367380977426556 21.257312521543266 21.329815277648386 21.289906773041896 21.260750756022354 21.243974998359203 21.239007420975618 21.18517956285516 21.24691376820653 21.165897958400873 21.13048690311247 21.131921778758258 21.095196127734592 21.093307690749512 21.144902574567727 21.039925136964772 21.117210200175723 21.01883585521585 21.020194695092588 21.010022038601615 21.03034580848216 20.96695779465692 20.964143249130768 21.028603603440757 21.016780310263226 20.93938834614434 20.937383195635494 20.968389062573884 20.956225424467675 20.95658288978271 20.911724561412225 20.881114470889926 20.87809542946061 20.855957049338578 20.8880897826824 20.85502054759738 20.85528689844997 20.879799428753177 20.82677781548438 20.807980534797817 20.81597229033791 20.763993540266767 20.816623752981652 20.7380350718398 20.71818347732497 20.75073585794843 20.716061906238203 20.704558016141505 20.66078177193403 20.66875995766465 20.70129091966468 20.670710146777285 20.640842444554888 20.64039470952708 20.598271587971123 20.606645741195816 20.596943595418143 20.513175203088544 20.5064311570986 20.47217872824308 20.409983712766742 20.32666496451228
22 23.89014413813404 23.544398173112928 23.438416345717688 23.38643475967219 23.24574740759971 23.17502048162976 23.137668662251542 23.040054882300886 23.04877388518016 22.993346605111036 23.032037622191275 22.90714633568234 22.882398966209657 22.871884667439737 22.8607258238687 22.759516624560913 22.815100582040795 22.76705711308237 22.77579632675902 22.80074895661727 22.692849082227504 22.686022812255327 22.69594739753413 22.64185175265294 22.635086327169294 22.636113904673596 22.59074541147075 22.598666878851457 22.569830639920763 22.49631298538184 22.524457430263404 22.50398477808596 22.46276992819495 22.48448064598765 22.43303839502834 22.39481762262287 22.346012779909895 22.36995926537541 22.384875309684965 22.269565498759615 22.345520767060215 22.30371185747246 22.273167458690082 22.255592855423927 22.25038872673636 22.193997637276834 22.258671566692556 22.173797861181864 22.136700565165444 22.138203768222937 22.099729276674335 22.09775091411854 22.15180269716619 22.041826333963094 22.122791638279327 22.019732800702318 22.021156347239852 22.010499278535026 22.031790846981313 21.96538435630725 21.962435784803663 22.02996567979508 22.017579372656712 21.93650207691312 21.934401443046706 21.966883779839307 21.9541409208709 21.95451540834379 21.90752096909852 21.87545325521802 21.87229044991112 21.849097861211845 21.882760724714895 21.848116764149637 21.84839579837616 21.874075592027136 21.818529140031256 21.79883675074057 21.80720906606829 21.752755137422326 21.80789155074268 21.72556055145122 21.70476364291187 21.738866136898356 21.7025410446305 21.69048935024348 21.644628522978508 21.65298662231535 21.687066677743946 21.655029677576206 21.623739703819407 21.623270648075987 21.579141663588793 21.587914586014662 21.577750433295197 21.489993069902283 21.4829278788652 21.44704438196894 21.38188769908897 21.294601391393815
23 24.976059780776495 24.614598090072604 24.503798906886672 24.449454521475474 24.302372289763333 24.22843050352202 24.18938087417207 24.087330104223653 24.09644542541562 24.038498723525176 24.078948423199968 23.94838026003154 23.922508010128276 23.911515788686998 23.89984972495364 23.794040107495498 23.852150608497194 23.801923345495204 23.81105979615716 23.83714663646351 23.72434222232875 23.71720566735784 23.72758137014932 23.671026832318983 23.663953887495172 23.66502817306785 23.61759747562851 23.62587900970834 23.595732032644435 23.51887266653556 23.548296404366287 23.526893177089867 23.483804924931086 23.506502493532544 23.452721958438723 23.412763878196635 23.361740633542166 23.38677559561975 23.40236964194337 23.28181847597596 23.36122625647204 23.317516941903026 23.285584161357814 23.26721071248865 23.261770032497104 23.20281571169851 23.27042936517858 23.18169776396286 23.14291422721842 23.144485757687615 23.104262425614078 23.10219413748756 23.158702819764653 23.043727530961416 23.128373076382932 23.02062974618879 23.02211799938712 23.010976518468436 23.03323588548046 22.96381091795758 22.960728320476555 23.031327756149402 23.0183784350502 22.933615807681896 22.931419690457922 22.96537849710473 22.95205641727412 22.95244792690487 22.903317376784816 22.869792039546113 22.866485470361624 22.84223867308511 22.87743166674739 22.841212980701894 22.84150469830235 22.8683517553011 22.81028046457813 22.789692966683322 22.798445841798664 22.74151673457789 22.799159348503714 22.713086031062637 22.691343808498775 22.72699641584828 22.689020183022794 22.67642068434546 22.628475274022986 22.63721328696605 22.672842435823217 22.639349208375123 22.606636963083925 22.606146586624895 22.560011739206466 22.56918343083351 22.55855727117225 22.466810936716026 22.4594246006318 22.4219100356948 22.353791685411196 22.26253781827535
24 26.061975423418954 25.684798007032285 25.569181468055657 25.512474283278753 25.358997171926955 25.28184052541428 25.241093086092594 25.13460532614642 25.144116965651083 25.083650841939313 25.125859224208664 24.989614184380738 24.9626170540469 24.95114690993426 24.93897362603858 24.828563590430086 24.889200634953593 24.83678957790804 24.8463232655553 24.873544316309747 24.755835362430002 24.74838852246036 24.759215342764506 24.700201911985026 24.69282144782105 24.693942441462106 24.644449539786272 24.653091140565223 24.621633425368106 24.54143234768928 24.57213537846917 24.549801576093774 24.50483992166722 24.528524341077436 24.4724055218491 24.4307101337704 24.377468487174433 24.403591925864085 24.41986397420178 24.294071453192306 24.37693174588387 24.331322026333595 24.298000864025546 24.278828569553376 24.273151338257847 24.21163378612018 24.282187163664606 24.189597666743854 24.149127889271394 24.150767747152294 24.10879557455382 24.106637360856585 24.165602942363115 24.045628727959738 24.13395451448654 24.021526691675255 24.023079651534385 24.011453758401846 24.03468092397961 23.96223747960791 23.95902085614945 24.032689832503724 24.019177497443685 23.930729538450674 23.928437937869134 23.963873214370153 23.949971913677345 23.950380445465953 23.899113784471115 23.864130823874202 23.86068049081213 23.835379484958377 23.872102608779883 23.83430919725415 23.83461359822854 23.862627918575058 23.802031789125007 23.780549182626075 23.789682617529042 23.730278331733448 23.790427146264744 23.700611510674058 23.67792397408568 23.715126694798204 23.67549932141509 23.662352018447436 23.612322025067463 23.621439951616747 23.658618193902488 23.623668739174043 23.589534222348444 23.589022525173803 23.54088181482414 23.55045227565236 23.539364109049306 23.443628803529766 23.4359213223984 23.39677568942066 23.32569567173342 23.230474245156888
25 27.14789106606141 26.75499792399196 26.63456402922464 26.575494045082035 26.41562205409058 26.335250547306543 26.292805298013118 26.181880548069188 26.191788505886546 26.12880296035345 26.172770025217357 26.030848108729934 26.002726097965517 25.99077803118152 25.978097527123523 25.86308707336467 25.926250661409995 25.871655810320874 25.881586734953434 25.90994199615599 25.787328502531253 25.779571377562874 25.790849315379695 25.72937699165107 25.721689008146928 25.72285670985636 25.671301603944034 25.68030327142211 25.647534818091774 25.563992028843 25.59597435257205 25.572709975097684 25.525874918403353 25.55054618862233 25.49208908525948 25.44865638934417 25.3931963408067 25.42040825610842 25.437358306460187 25.30632443040865 25.392637235295698 25.34512711076416 25.31041756669328 25.290446426618097 25.28453264401859 25.220451860541857 25.293944962150633 25.197497569524845 25.15534155132437 25.157049736616973 25.113328723493563 25.11108058422561 25.172503064961578 25.047529924958063 25.139535952590144 25.022423637161726 25.024041303681653 25.011930998335256 25.036125962478764 24.960664041258237 24.957313391822343 25.034051908858046 25.019976559837172 24.92784326921945 24.92545618528035 24.962367931635576 24.947887410080565 24.948312964027036 24.89491019215741 24.858469608202295 24.854875511262634 24.82852029683164 24.86677355081238 24.827405413806407 24.827722498154728 24.85690408184902 24.793783113671882 24.77140539856883 24.780919393259417 24.719039928889007 24.781694944025773 24.68813699028548 24.664504139672584 24.703256973748132 24.661978459807386 24.64828335254941 24.59616877611194 24.605666616267445 24.64439395198176 24.60798826997296 24.572431481612963 24.57189846372271 24.52175189044181 24.531721120471207 24.52017094692636 24.420446670343505 24.412418044164998 24.37164134314652 24.297599658055645 24.198410672038428
